Date,Transaction_Amount,Location,Anomaly
2024-05-15,2364.64,Chennai,0
2024-03-21,4194.35,Chennai,0
2024-08-14,2915.59,Chennai,0
2024-05-27,4648.85,Chennai,0
2024-09-15,3185.68,Chennai,0
2024-03-14,4100.25,Chennai,0
2024-10-23,3980.63,Chennai,0
2024-02-23,48983.34,Chennai,1
2024-01-12,1351.02,Chennai,0
2024-08-12,1487.67,Hyderabad,1
2024-06-08,921.16,Mumbai,1
2024-07-13,2011.9,Chennai,0
2024-01-29,319.16,Chennai,0
2024-04-08,650.33,Chennai,0
2024-12-21,1470.94,Chennai,0
2024-03-04,2426.28,Chennai,0
2024-12-10,3025.7,Chennai,0
2024-01-22,2145.71,Chennai,0
2024-10-01,3107.09,Chennai,0
2024-03-23,2682.89,Chennai,0
2024-05-29,1934.02,Chennai,0
2024-05-12,3796.04,Chennai,0
2024-06-20,4114.16,Chennai,0
2024-07-26,3758.43,Chennai,0
2024-09-16,4629.45,Chennai,0
2024-08-08,492.61,Chennai,0
2024-07-14,2100.75,Chennai,0
2024-10-03,2577.52,Chennai,0
2024-01-13,3286.23,Chennai,0
2024-05-31,2695.32,Chennai,0
2024-10-20,4766.81,Chennai,0
2024-06-25,2667.89,Chennai,0
2024-07-18,2204.87,Chennai,0
2024-08-05,3568.73,Chennai,0
2024-04-03,4336.4,Chennai,0
2024-12-23,2187.67,Chennai,0
2024-06-19,4645.72,Kolkata,1
2024-10-26,4782.92,Chennai,0
2024-12-12,179.5,Chennai,0
2024-09-20,4657.54,Chennai,0
2024-02-05,1434.78,Chennai,0
2024-06-20,584.19,Chennai,0
2024-07-01,788.11,Chennai,0
2024-03-23,3461.44,Chennai,0
2024-05-02,3279.21,Chennai,0
2024-07-10,4829.51,Chennai,0
2024-10-08,2928.78,Chennai,0
2024-08-15,4497.82,Chennai,0
2024-10-17,716.79,Chennai,0
2024-06-30,843.61,Chennai,0
2024-05-12,3067.5,Chennai,0
2024-03-06,3952.1,Chennai,0
2024-02-07,2645.46,Chennai,0
2024-04-05,2069.17,Chennai,0
2024-06-01,4783.44,Bangalore,1
2024-11-05,4159.91,Chennai,0
2024-05-16,2168.94,Chennai,0
2024-11-06,42983.3,Chennai,1
2024-08-04,3196.64,Chennai,0
2024-07-04,3926.45,Kolkata,1
2024-06-22,1499.99,Chennai,0
2024-06-04,2435.05,Chennai,0
2024-03-08,387.94,Chennai,0
2024-05-10,3149.75,Chennai,0
2024-08-11,3235.8,Chennai,0
2024-08-01,364.52,Chennai,0
2024-02-29,2430.07,Chennai,0
2024-11-11,2326.8,Chennai,0
2024-07-31,4883.28,Chennai,0
2024-10-27,3330.85,Chennai,0
2024-08-21,3231.41,Chennai,0
2024-04-28,4508.09,Chennai,0
2024-01-29,1195.53,Chennai,0
2024-06-01,4656.75,Chennai,0
2024-06-13,927.08,Chennai,0
2024-08-22,1677.28,Chennai,0
2024-03-22,835.12,Chennai,0
2024-01-17,3917.72,Delhi,1
2024-07-10,12098.66,Chennai,1
2024-08-10,4642.27,Chennai,0
2024-11-01,33875.07,Chennai,1
2024-09-22,21219.08,Chennai,1
2024-09-20,300.66,Chennai,0
2024-09-18,2265.05,Chennai,0
2024-10-24,3195.04,Chennai,0
2024-04-20,1462.31,Chennai,0
2024-03-14,1117.49,Chennai,0
2024-12-19,3133.28,Chennai,0
2024-02-14,3390.68,Chennai,0
2024-08-11,689.45,Chennai,0
2024-04-10,1688.32,Chennai,0
2024-09-14,3589.53,Chennai,0
2024-12-25,558.66,Chennai,0
2024-07-01,1662.71,Chennai,0
2024-01-12,570.37,Chennai,0
2024-01-24,2303.45,Chennai,0
2024-11-22,4708.17,Chennai,0
2024-06-28,19224.04,Chennai,1
2024-11-19,27998.13,Chennai,1
2024-09-11,2862.13,Chennai,0
2024-01-25,250.96,Chennai,0
2024-10-11,4783.83,Chennai,0
2024-05-23,2423.52,Chennai,0
2024-06-17,2373.52,Chennai,0
2024-04-13,1514.32,Chennai,0
2024-07-21,1474.41,Chennai,0
2024-12-02,1773.87,Chennai,0
2024-02-05,1340.41,Chennai,0
2024-03-07,317.05,Chennai,0
2024-01-20,415.58,Chennai,0
2024-09-23,3182.08,Chennai,0
2024-01-08,24920.31,Chennai,1
2024-02-26,2101.2,Chennai,0
2024-10-10,4019.24,Chennai,0
2024-02-07,406.17,Chennai,0
2024-03-30,4135.69,Chennai,0
2024-08-30,43756.61,Chennai,1
2024-05-20,1593.51,Chennai,0
2024-01-13,2949.97,Kolkata,1
2024-08-07,1568.17,Chennai,0
2024-04-19,1377.73,Chennai,0
2024-08-24,2282.73,Chennai,0
2024-12-28,237.49,Chennai,0
2024-11-17,3815.81,Chennai,0
2024-04-11,414.62,Chennai,0
2024-05-07,431.71,Chennai,0
2024-05-02,470.75,Chennai,0
2024-05-17,1745.16,Chennai,0
2024-01-03,2633.96,Chennai,0
2024-06-26,1816.64,Chennai,0
2024-08-11,2214.84,Hyderabad,1
2024-08-05,20227.56,Chennai,1
2024-05-18,726.33,Chennai,0
2024-01-11,328.91,Chennai,0
2024-06-23,1180.59,Chennai,0
2024-12-08,4599.79,Chennai,0
2024-06-30,280.07,Chennai,0
2024-05-12,3969.89,Chennai,0
2024-07-27,3481.61,Chennai,0
2024-07-10,2873.22,Chennai,0
2024-09-21,4606.99,Chennai,0
2024-05-01,2842.88,Chennai,0
2024-08-13,1054.36,Chennai,0
2024-01-28,2496.26,Chennai,0
2024-09-04,3590.84,Chennai,0
2024-08-11,195.62,Chennai,0
2024-02-06,1698.59,Chennai,0
2024-05-03,917.19,Chennai,0
2024-01-24,4133.37,Chennai,0
2024-01-21,781.94,Chennai,0
2024-06-10,698.91,Chennai,0
2024-07-23,4792.76,Chennai,0
2024-05-26,1756.69,Chennai,0
2024-09-01,1186.7,Chennai,0
2024-08-06,2954.46,Chennai,0
2024-02-04,1849.47,Chennai,0
2024-02-23,1071.72,Chennai,0
2024-03-29,3538.81,Chennai,0
2024-12-12,759.88,Chennai,0
2024-10-12,1677.1,Chennai,0
2024-03-04,12269.65,Chennai,1
2024-01-18,3384.13,Chennai,0
2024-10-22,4722.74,Chennai,0
2024-09-18,4657.05,Chennai,0
2024-10-30,1205.22,Chennai,0
2024-09-27,1341.58,Chennai,0
2024-05-05,2695.32,Chennai,0
2024-11-27,3286.05,Chennai,0
2024-06-22,2047.49,Chennai,0
2024-12-04,17703.31,Chennai,1
2024-05-31,500.74,Delhi,1
2024-02-09,217.44,Chennai,0
2024-02-09,3397.26,Chennai,0
2024-02-26,1986.84,Chennai,0
2024-09-15,1177.09,Chennai,0
2024-03-02,2980.62,Chennai,0
2024-10-12,4613.19,Chennai,0
2024-05-20,2285.35,Chennai,0
2024-05-26,1301.73,Chennai,0
2024-01-31,1289.63,Chennai,0
2024-12-26,10954.85,Chennai,1
2024-12-14,3847.64,Chennai,0
2024-06-03,818.2,Chennai,0
2024-03-01,2001.25,Chennai,0
2024-06-01,2367.08,Chennai,0
2024-02-15,2206.39,Chennai,0
2024-12-28,1825.82,Chennai,0
2024-04-30,401.88,Chennai,0
2024-11-22,11264.89,Chennai,1
2024-02-26,2798.97,Chennai,0
2024-07-27,1709.88,Chennai,0
2024-01-14,1736.36,Chennai,0
2024-09-03,1732.88,Chennai,0
2024-12-31,38011.65,Chennai,1
2024-07-26,2683.54,Chennai,0
2024-05-31,1011.45,Chennai,0
2024-12-24,1380.39,Mumbai,1
2024-06-15,2853.93,Chennai,0
2024-07-07,2207.67,Chennai,0
2024-12-07,2779.36,Chennai,0
2024-12-20,1696.12,Chennai,0
2024-07-13,4307.95,Chennai,0
2024-08-12,151.04,Chennai,0
2024-07-14,1863.74,Chennai,0
2024-11-05,4994.41,Chennai,0
2024-03-28,604.2,Chennai,0
2024-03-03,352.91,Chennai,0
2024-01-17,2931.75,Chennai,0
2024-10-14,26741.43,Chennai,1
2024-08-31,3915.17,Chennai,0
2024-10-26,3907.26,Chennai,0
2024-12-23,917.12,Kolkata,1
2024-02-15,1700.33,Chennai,0
2024-05-13,4858.79,Chennai,0
2024-08-24,4705.92,Chennai,0
2024-10-10,4580.56,Chennai,0
2024-08-02,3163.95,Chennai,0
2024-11-28,646.73,Chennai,0
2024-12-15,1640.59,Chennai,0
2024-04-04,2338.96,Chennai,0
2024-07-01,4949.2,Chennai,0
2024-10-24,911.97,Chennai,0
2024-05-08,2689.05,Chennai,0
2024-09-13,341.99,Chennai,0
2024-05-28,2692.42,Chennai,0
2024-11-05,1470.22,Chennai,0
2024-02-19,4634.09,Chennai,0
2024-03-18,1368.64,Chennai,0
2024-12-19,3927.14,Chennai,0
2024-02-23,4159.64,Chennai,0
2024-02-09,1448.23,Chennai,0
2024-05-12,4878.37,Chennai,0
2024-08-05,2564.55,Chennai,0
2024-05-29,4276.84,Mumbai,1
2024-12-01,41987.51,Chennai,1
2024-04-25,3776.03,Chennai,0
2024-10-07,578.68,Chennai,0
2024-10-28,35381.08,Chennai,1
2024-03-14,614.54,Chennai,0
2024-10-19,3045.8,Chennai,0
2024-05-08,2667.75,Kolkata,1
2024-10-15,4284.82,Chennai,0
2024-12-19,195.11,Chennai,0
2024-05-22,190.04,Chennai,0
2024-01-01,640.5,Chennai,0
2024-04-01,3170.41,Chennai,0
2024-06-01,2318.36,Chennai,0
2024-03-26,1087.66,Chennai,0
2024-06-25,2114.77,Chennai,0
2024-11-12,449.45,Mumbai,1
2024-08-12,1930.8,Chennai,0
2024-11-23,1509.69,Chennai,0
2024-07-13,17520.87,Chennai,1
2024-01-29,3764.13,Chennai,0
2024-02-04,1695.57,Chennai,0
2024-06-04,288.04,Chennai,0
2024-11-25,2985.21,Chennai,0
2024-01-04,428.74,Chennai,0
2024-11-13,1515.22,Chennai,0
2024-11-17,120.18,Chennai,0
2024-02-26,16482.56,Chennai,1
2024-09-01,4862.2,Chennai,0
2024-11-29,4717.69,Chennai,0
2024-08-11,4982.88,Chennai,0
2024-04-27,837.69,Chennai,0
2024-12-21,3487.89,Chennai,0
2024-08-11,2026.18,Chennai,0
2024-07-01,3635.72,Chennai,0
2024-01-25,2926.58,Chennai,0
2024-05-08,3782.0,Chennai,0
2024-10-18,1779.24,Chennai,0
2024-06-11,2260.22,Chennai,0
2024-06-11,1653.9,Chennai,0
2024-09-22,393.74,Chennai,0
2024-04-11,2675.43,Chennai,0
2024-08-16,1614.83,Chennai,0
2024-01-13,32859.78,Chennai,1
2024-05-08,1517.05,Chennai,0
2024-08-02,2846.53,Chennai,0
2024-04-08,3203.25,Chennai,0
2024-12-07,4064.99,Kolkata,1
2024-12-03,4715.98,Chennai,0
2024-07-14,3763.17,Chennai,0
2024-08-21,2335.58,Chennai,0
2024-01-31,3498.99,Chennai,0
2024-04-12,3392.05,Chennai,0
2024-02-09,1409.4,Chennai,0
2024-06-05,4006.42,Chennai,0
2024-06-08,4356.27,Chennai,0
2024-05-23,3555.13,Chennai,0
2024-01-10,2747.53,Chennai,0
2024-08-19,1317.3,Chennai,0
2024-05-09,4595.78,Chennai,0
2024-12-04,1291.74,Chennai,0
2024-04-02,1210.19,Chennai,0
2024-12-27,3768.64,Chennai,0
2024-01-29,4562.88,Chennai,0
2024-11-10,2215.53,Chennai,0
2024-08-20,4206.64,Chennai,0
2024-06-19,4608.89,Chennai,0
2024-08-22,4288.57,Chennai,0
2024-10-28,3642.2,Chennai,0
2024-05-28,220.29,Chennai,0
2024-11-17,4817.19,Chennai,0
2024-06-30,2467.45,Chennai,0
2024-10-15,2188.97,Chennai,0
2024-05-21,4930.45,Chennai,0
2024-11-06,4981.57,Chennai,0
2024-05-02,1679.51,Chennai,0
2024-04-10,1412.41,Chennai,0
2024-08-15,4817.96,Chennai,0
2024-11-19,3203.23,Chennai,0
2024-10-06,28680.28,Chennai,1
2024-11-06,3286.74,Chennai,0
2024-11-19,2543.55,Chennai,0
2024-08-08,2085.87,Chennai,0
2024-11-15,2677.2,Chennai,0
2024-12-04,3619.55,Chennai,0
2024-10-11,4867.78,Chennai,0
2024-10-15,3777.7,Chennai,0
2024-10-30,3589.83,Chennai,0
2024-02-04,1477.17,Chennai,0
2024-02-03,3441.45,Chennai,0
2024-09-24,4563.35,Chennai,0
2024-04-07,1403.02,Chennai,0
2024-02-14,783.32,Chennai,0
2024-06-28,2695.04,Chennai,0
2024-04-18,110.79,Chennai,0
2024-08-18,497.66,Chennai,0
2024-10-25,4893.48,Chennai,0
2024-09-22,1853.01,Chennai,0
2024-01-20,695.54,Chennai,0
2024-11-15,2347.91,Chennai,0
2024-05-12,4421.39,Chennai,0
2024-12-26,343.0,Chennai,0
2024-02-24,44757.99,Mumbai,1
2024-05-01,2949.17,Chennai,0
2024-11-22,2932.99,Chennai,0
2024-05-26,248.37,Chennai,0
2024-06-09,3266.44,Chennai,0
2024-02-25,18699.3,Chennai,1
2024-12-03,1959.93,Chennai,0
2024-12-20,4848.08,Chennai,0
2024-01-07,4652.22,Chennai,0
2024-04-26,2577.38,Chennai,0
2024-08-09,2994.14,Chennai,0
2024-07-19,473.13,Chennai,0
2024-09-09,3893.9,Chennai,0
2024-11-21,3883.41,Chennai,0
2024-10-25,2284.57,Chennai,0
2024-06-27,2061.11,Chennai,0
2024-01-20,3734.01,Chennai,0
2024-07-23,3923.24,Chennai,0
2024-02-27,2015.61,Chennai,0
2024-03-09,4837.15,Chennai,0
2024-05-11,1596.23,Chennai,0
2024-05-23,1876.98,Chennai,0
2024-08-06,3065.47,Chennai,0
2024-05-16,3037.63,Chennai,0
2024-05-24,4884.48,Chennai,0
2024-09-03,4770.35,Chennai,0
2024-09-18,3417.89,Chennai,0
2024-08-29,2016.66,Chennai,0
2024-03-10,926.03,Chennai,0
2024-04-23,3635.58,Mumbai,1
2024-07-26,4894.09,Chennai,0
2024-07-21,3218.01,Bangalore,1
2024-11-28,1216.31,Chennai,0
2024-08-25,1874.0,Chennai,0
2024-03-05,1603.32,Chennai,0
2024-01-29,4537.63,Chennai,0
2024-03-16,1742.68,Delhi,1
2024-12-28,475.43,Chennai,0
2024-08-03,4353.21,Chennai,0
2024-05-08,3489.16,Chennai,0
2024-10-29,802.45,Chennai,0
2024-08-05,599.05,Chennai,0
2024-07-15,1708.64,Chennai,0
2024-04-29,2888.38,Chennai,0
2024-08-15,401.46,Chennai,0
2024-03-14,1390.86,Chennai,0
2024-03-21,3231.56,Chennai,0
2024-05-27,2142.78,Chennai,0
2024-05-28,2750.12,Chennai,0
2024-01-28,3682.98,Chennai,0
2024-08-03,25849.6,Chennai,1
2024-05-19,3223.72,Chennai,0
2024-01-02,2017.75,Chennai,0
2024-11-09,852.97,Chennai,0
2024-02-27,1890.49,Chennai,0
2024-02-09,3024.39,Chennai,0
2024-02-16,33143.15,Chennai,1
2024-03-04,4715.92,Chennai,0
2024-11-01,3153.33,Chennai,0
2024-08-25,325.12,Chennai,0
2024-06-19,174.63,Chennai,0
2024-01-28,4750.97,Chennai,0
2024-12-09,2192.89,Chennai,0
2024-04-28,2385.89,Chennai,0
2024-11-06,688.24,Chennai,0
2024-03-06,998.81,Chennai,0
2024-01-25,2209.11,Chennai,0
2024-07-09,3484.09,Chennai,0
2024-07-01,3361.19,Chennai,0
2024-01-24,2078.82,Chennai,0
2024-08-06,2207.1,Chennai,0
2024-11-04,22533.3,Chennai,1
2024-01-01,4844.91,Chennai,0
2024-09-12,2991.56,Hyderabad,1
2024-12-25,308.24,Chennai,0
2024-05-20,4358.55,Chennai,0
2024-03-04,4359.46,Bangalore,1
2024-06-29,3676.86,Chennai,0
2024-10-11,3209.55,Chennai,0
2024-02-20,2800.95,Chennai,0
2024-04-14,2270.95,Chennai,0
2024-03-09,2554.31,Mumbai,1
2024-03-19,1263.14,Chennai,0
2024-02-28,4797.89,Chennai,0
2024-01-13,2347.1,Chennai,0
2024-12-15,1807.38,Chennai,0
2024-04-15,4920.78,Chennai,0
2024-05-17,3166.1,Chennai,0
2024-12-22,2857.8,Chennai,0
2024-03-22,2211.82,Chennai,0
2024-07-10,4750.69,Chennai,0
2024-06-30,3662.99,Chennai,0
2024-09-29,4994.08,Chennai,0
2024-12-25,3076.47,Chennai,0
2024-12-17,3168.42,Chennai,0
2024-01-13,293.42,Chennai,0
2024-07-04,3313.73,Chennai,0
2024-08-21,2462.01,Hyderabad,1
2024-01-12,4906.93,Chennai,0
2024-07-20,4952.26,Chennai,0
2024-10-24,4145.99,Chennai,0
2024-04-29,384.34,Chennai,0
2024-04-22,1595.84,Chennai,0
2024-02-18,2929.15,Chennai,0
2024-07-23,2920.76,Chennai,0
2024-12-14,1163.88,Chennai,0
2024-05-13,1569.9,Chennai,0
2024-05-21,22518.22,Chennai,1
2024-02-11,3803.34,Chennai,0
2024-05-19,2411.54,Chennai,0
2024-03-20,525.79,Chennai,0
2024-05-29,16245.81,Chennai,1
2024-05-17,2383.05,Chennai,0
2024-09-13,325.93,Bangalore,1
2024-10-05,416.49,Chennai,0
2024-09-13,461.85,Chennai,0
2024-01-18,2513.99,Chennai,0
2024-04-19,1739.76,Hyderabad,1
2024-11-16,3685.11,Chennai,0
2024-03-14,2866.16,Delhi,1
2024-02-09,2574.0,Chennai,0
2024-10-15,4057.3,Chennai,0
2024-11-02,4840.0,Chennai,0
2024-07-17,1823.7,Chennai,0
2024-09-10,2044.3,Chennai,0
2024-10-22,4613.47,Chennai,0
2024-10-24,1962.63,Chennai,0
2024-03-05,757.83,Chennai,0
2024-12-25,2465.98,Chennai,0
2024-03-12,3307.11,Chennai,0
2024-04-23,2917.63,Chennai,0
2024-09-04,4050.6,Chennai,0
2024-11-23,1776.09,Chennai,0
2024-09-27,1073.26,Chennai,0
2024-10-14,2864.51,Chennai,0
2024-03-10,4632.1,Chennai,0
2024-03-15,2579.84,Chennai,0
2024-09-25,3798.71,Chennai,0
2024-10-11,3158.52,Chennai,0
2024-08-12,605.69,Chennai,0
2024-06-11,4141.92,Chennai,0
2024-09-02,916.2,Chennai,0
2024-01-08,525.44,Chennai,0
2024-03-06,2593.47,Chennai,0
2024-01-22,3745.16,Chennai,0
2024-06-27,2519.66,Chennai,0
2024-06-07,1743.22,Chennai,0
2024-08-21,4540.13,Chennai,0
2024-01-25,1666.31,Chennai,0
2024-10-16,3603.77,Chennai,0
2024-07-11,3420.95,Chennai,0
2024-11-18,3578.19,Chennai,0
2024-12-31,3865.48,Chennai,0
2024-07-03,2551.72,Chennai,0
2024-08-11,1418.69,Chennai,0
2024-08-16,4710.23,Chennai,0
2024-07-21,2317.26,Chennai,0
2024-01-13,2056.22,Chennai,0
2024-02-17,1094.96,Chennai,0
2024-05-26,4002.38,Chennai,0
2024-08-11,36339.54,Chennai,1
2024-04-02,694.83,Chennai,0
2024-11-16,3116.4,Chennai,0
2024-10-25,3635.53,Chennai,0
2024-04-29,878.7,Chennai,0
2024-12-03,3097.02,Chennai,0
2024-01-25,3033.55,Chennai,0
2024-01-18,4593.34,Chennai,0
2024-04-12,1683.91,Chennai,0
2024-05-06,1947.53,Chennai,0
2024-03-21,2775.05,Chennai,0
2024-02-18,1116.16,Chennai,0
2024-01-14,2498.98,Chennai,0
2024-07-04,3660.23,Chennai,0
2024-01-19,3736.26,Chennai,0
2024-06-11,4416.01,Chennai,0
2024-05-11,17481.91,Mumbai,1
2024-01-03,2609.6,Chennai,0
2024-02-11,27625.21,Chennai,1
2024-02-12,1954.11,Chennai,0
2024-09-03,4303.75,Chennai,0
2024-09-28,1413.91,Chennai,0
2024-08-15,3108.59,Chennai,0
2024-12-06,4375.44,Chennai,0
2024-01-16,3293.62,Chennai,0
2024-03-03,238.25,Chennai,0
2024-08-28,3112.52,Chennai,0
2024-02-07,3852.93,Chennai,0
2024-06-11,1414.02,Chennai,0
2024-05-19,2781.03,Chennai,0
2024-11-01,1400.57,Chennai,0
2024-12-15,2231.07,Chennai,0
2024-04-17,978.95,Chennai,0
2024-12-17,1583.07,Chennai,0
2024-10-22,4145.48,Chennai,0
2024-02-16,1979.5,Delhi,1
2024-08-26,2094.83,Chennai,0
2024-12-08,2072.85,Chennai,0
2024-05-04,3577.12,Chennai,0
2024-09-05,1131.65,Chennai,0
2024-10-27,994.01,Chennai,0
2024-06-07,315.81,Chennai,0
2024-07-16,3341.85,Chennai,0
2024-12-13,642.07,Chennai,0
2024-01-11,320.72,Chennai,0
2024-11-17,2069.09,Chennai,0
2024-10-30,2480.39,Chennai,0
2024-01-02,15515.29,Chennai,1
2024-11-10,3378.45,Chennai,0
2024-05-12,4858.51,Chennai,0
2024-11-24,2622.5,Chennai,0
2024-03-22,2966.13,Chennai,0
2024-04-02,960.95,Chennai,0
2024-03-16,3354.35,Chennai,0
2024-02-27,4609.54,Chennai,0
2024-02-17,1296.92,Chennai,0
2024-01-25,2943.53,Chennai,0
2024-11-16,3768.18,Chennai,0
2024-11-28,3189.33,Chennai,0
2024-01-30,1019.59,Chennai,0
2024-06-22,2586.86,Chennai,0
2024-01-29,4502.41,Chennai,0
2024-03-13,2339.83,Chennai,0
2024-09-30,102.14,Chennai,0
2024-02-21,11737.93,Chennai,1
2024-12-09,4319.75,Chennai,0
2024-09-15,4602.25,Chennai,0
2024-09-16,168.48,Chennai,0
2024-02-26,3128.15,Chennai,0
2024-10-18,1427.6,Chennai,0
2024-07-29,406.19,Chennai,0
2024-12-19,1473.16,Chennai,0
2024-07-11,3869.54,Chennai,0
2024-12-24,2056.36,Delhi,1
2024-09-02,1652.99,Chennai,0
2024-12-30,4830.91,Chennai,0
2024-04-30,744.49,Hyderabad,1
2024-06-25,766.61,Chennai,0
2024-02-04,4193.95,Chennai,0
2024-07-25,2411.86,Chennai,0
2024-12-30,3997.67,Chennai,0
2024-01-12,267.97,Chennai,0
2024-01-09,3896.12,Chennai,0
2024-07-31,1436.3,Chennai,0
2024-04-21,2879.43,Chennai,0
2024-07-26,1271.6,Chennai,0
2024-09-29,2466.63,Chennai,0
2024-05-07,2592.53,Chennai,0
2024-12-23,4627.67,Chennai,0
2024-06-13,4526.29,Chennai,0
2024-12-17,2068.08,Chennai,0
2024-12-12,4214.76,Chennai,0
2024-12-10,1960.43,Chennai,0
2024-04-30,624.53,Chennai,0
2024-09-03,2493.87,Chennai,0
2024-06-06,1298.52,Chennai,0
2024-09-12,3520.37,Chennai,0
2024-06-05,312.36,Chennai,0
2024-05-30,3213.9,Chennai,0
2024-10-28,4835.67,Chennai,0
2024-06-26,1132.12,Chennai,0
2024-04-07,2458.32,Mumbai,1
2024-11-16,3611.74,Chennai,0
2024-03-16,301.15,Chennai,0
2024-02-15,4595.7,Chennai,0
2024-05-14,514.19,Chennai,0
2024-04-05,4694.41,Chennai,0
2024-02-14,4009.23,Chennai,0
2024-12-10,1380.02,Chennai,0
2024-07-31,1954.55,Chennai,0
2024-07-26,3989.16,Delhi,1
2024-02-11,2334.66,Chennai,0
2024-02-19,2911.96,Chennai,0
2024-05-22,2144.77,Chennai,0
2024-12-09,34924.59,Chennai,1
2024-10-06,2610.58,Chennai,0
2024-05-29,3821.4,Chennai,0
2024-11-23,2657.6,Chennai,0
2024-12-20,1783.32,Chennai,0
2024-04-10,3389.87,Chennai,0
2024-12-24,37346.04,Chennai,1
2024-10-30,2513.36,Chennai,0
2024-01-07,376.18,Chennai,0
2024-07-29,1852.66,Chennai,0
2024-04-08,3626.88,Chennai,0
2024-09-30,3523.79,Chennai,0
2024-07-08,4853.89,Chennai,0
2024-03-02,2728.33,Chennai,0
2024-11-11,1643.57,Mumbai,1
2024-09-03,2250.99,Chennai,0
2024-10-18,3619.6,Chennai,0
2024-09-01,1773.27,Chennai,0
2024-01-15,4835.42,Chennai,0
2024-12-30,3606.78,Chennai,0
2024-11-17,417.93,Chennai,0
2024-08-26,3872.73,Chennai,0
2024-07-19,3795.39,Chennai,0
2024-03-08,3834.44,Chennai,0
2024-01-31,589.65,Chennai,0
2024-04-08,2371.68,Chennai,0
2024-06-25,1502.83,Chennai,0
2024-10-10,4443.89,Chennai,0
2024-01-24,4498.12,Chennai,0
2024-07-17,3006.51,Chennai,0
2024-09-08,2140.14,Chennai,0
2024-10-06,1405.13,Chennai,0
2024-06-14,4450.83,Chennai,0
2024-06-12,3379.62,Chennai,0
2024-07-01,2442.04,Chennai,0
2024-10-05,2485.79,Chennai,0
2024-06-03,1296.93,Chennai,0
2024-10-19,1208.7,Chennai,0
2024-07-28,4973.15,Chennai,0
2024-12-31,2226.55,Chennai,0
2024-06-12,1543.7,Chennai,0
2024-06-28,1715.63,Chennai,0
2024-07-18,3298.02,Chennai,0
2024-11-16,17389.6,Chennai,1
2024-04-25,1629.05,Delhi,1
2024-03-03,4883.83,Chennai,0
2024-06-18,4036.06,Chennai,0
2024-12-28,2323.32,Mumbai,1
2024-04-08,4028.99,Chennai,0
2024-09-28,1890.35,Chennai,0
2024-07-08,4174.75,Chennai,0
2024-12-22,2819.26,Chennai,0
2024-12-08,1728.4,Chennai,0
2024-03-29,4064.26,Chennai,0
2024-06-27,260.33,Chennai,0
2024-08-18,583.86,Chennai,0
2024-10-06,576.24,Chennai,0
2024-07-10,2785.85,Chennai,0
2024-10-27,4695.53,Chennai,0
2024-03-30,21529.88,Chennai,1
2024-02-11,4716.25,Chennai,0
2024-03-16,3819.92,Chennai,0
2024-09-15,4912.61,Chennai,0
2024-01-16,2208.24,Chennai,0
2024-06-01,919.11,Chennai,0
2024-01-21,1502.17,Chennai,0
2024-10-23,4996.53,Chennai,0
2024-10-01,3677.37,Chennai,0
2024-03-06,267.92,Chennai,0
2024-07-19,1998.57,Chennai,0
2024-04-03,345.33,Chennai,0
2024-12-20,113.16,Mumbai,1
2024-04-22,4397.08,Chennai,0
2024-10-01,2654.28,Hyderabad,1
2024-12-30,2044.27,Chennai,0
2024-09-07,4343.0,Chennai,0
2024-04-26,2978.22,Chennai,0
2024-08-05,2806.4,Chennai,0
2024-05-06,2348.07,Chennai,0
2024-03-10,3930.1,Chennai,0
2024-03-29,2275.26,Chennai,0
2024-11-12,2894.9,Mumbai,1
2024-10-09,590.99,Chennai,0
2024-04-18,384.75,Chennai,0
2024-10-21,3353.3,Chennai,0
2024-01-15,4684.54,Chennai,0
2024-11-24,4181.74,Chennai,0
2024-07-02,3580.71,Chennai,0
2024-12-29,2581.5,Chennai,0
2024-06-02,2372.51,Chennai,0
2024-09-01,2164.15,Chennai,0
2024-11-28,4641.38,Chennai,0
2024-08-06,3332.47,Chennai,0
2024-03-20,666.77,Chennai,0
2024-10-08,2018.3,Chennai,0
2024-07-21,4654.29,Chennai,0
2024-08-20,1886.83,Chennai,0
2024-02-23,2735.26,Chennai,0
2024-07-08,4037.73,Chennai,0
2024-04-29,2489.72,Chennai,0
2024-04-11,3675.45,Chennai,0
2024-11-20,2801.95,Chennai,0
2024-04-09,4832.03,Chennai,0
2024-08-05,2895.23,Chennai,0
2024-06-15,4359.74,Chennai,0
2024-05-20,1037.36,Chennai,0
2024-10-30,3675.92,Chennai,0
2024-06-03,4375.03,Chennai,0
2024-01-13,3871.79,Bangalore,1
2024-03-20,3426.18,Chennai,0
2024-06-22,4175.1,Chennai,0
2024-03-27,1312.5,Chennai,0
2024-08-31,4221.84,Hyderabad,1
2024-03-12,35333.99,Chennai,1
2024-11-19,4929.72,Chennai,0
2024-06-09,1649.1,Chennai,0
2024-07-26,1057.01,Chennai,0
2024-04-15,2056.66,Chennai,0
2024-01-26,3830.64,Chennai,0
2024-05-03,470.83,Chennai,0
2024-09-23,4004.98,Chennai,0
2024-11-09,3659.46,Chennai,0
2024-07-10,4782.99,Chennai,0
2024-03-10,4056.89,Chennai,0
2024-10-05,279.91,Chennai,0
2024-01-16,680.51,Chennai,0
2024-06-21,2080.7,Chennai,0
2024-04-02,4780.73,Chennai,0
2024-10-25,493.58,Chennai,0
2024-04-06,1225.65,Chennai,0
2024-07-12,560.87,Chennai,0
